"","feature","task","shap_phi","fname","group","taxa"
"1794","erodi",50,37.8438196498329,"erodi","structural","LuRube_Ca"
"1795","parmado",50,37.1251702621874,"parmado","structural","LuRube_Ca"
"1796","pd_top",50,6.52250778031973,"pd_top","structural","LuRube_Ca"
"1797","pH",50,16.91878614877,"pH","physchem","LuRube_Ca"
"1798","proxi_eau_fast",50,2.48865880772442,"proxi_eau_fast","hydro","LuRube_Ca"
"1799","silt",50,58.6193809622441,"silt","structural","LuRube_Ca"
"1800","wr",50,61.7344305231912,"wr","hydro","LuRube_Ca"
"1801","awc_top",51,8.79286582455039,"awc_top","hydro","Luterr"
"1802","bio_1",51,11.1860684226453,"TMeanY","temperature","Luterr"
"1803","bio_10",51,12.5428194694221,"TMeanWarmQ","temperature","Luterr"
"1804","bio_11",51,12.9192210815102,"TMeanColdQ","temperature","Luterr"
"1805","bio_12",51,6.25172152109444,"PTotY","precipitation","Luterr"
"1806","bio_13",51,51.2034077199548,"PWetM","precipitation","Luterr"
"1807","bio_14",51,20.7545219720155,"PDryM","precipitation","Luterr"
"1808","bio_15",51,26.7322109782696,"PSeason","precipitation","Luterr"
"1809","bio_16",51,10.8824035480618,"PWetQ","precipitation","Luterr"
"1810","bio_17",51,6.67959615446627,"PDryQ","precipitation","Luterr"
"1811","bio_18",51,39.6339302701503,"PWarmQ","precipitation","Luterr"
"1812","bio_19",51,18.5717859435827,"PColdQ","precipitation","Luterr"
"1813","bio_2",51,18.9361424777284,"TMeanRngD","temperature","Luterr"
"1814","bio_3",51,12.7769922816753,"TIso","temperature","Luterr"
"1815","bio_4",51,19.3576829803735,"TSeason","temperature","Luterr"
"1816","bio_5",51,3.8442614428699,"TMaxWarmM","temperature","Luterr"
"1817","bio_6",51,10.6360407667607,"TMinColdM","temperature","Luterr"
"1818","bio_7",51,21.7524019420147,"TRngY","temperature","Luterr"
"1819","bio_8",51,18.1091940804943,"TMeanWetQ","temperature","Luterr"
"1820","bio_9",51,9.20679694153369,"TMeanDryQ","temperature","Luterr"
"1821","bs_top",51,16.477342337817,"bs_top","hydro","Luterr"
"1822","Carbone",51,2.11313051782548,"C","physchem","Luterr"
"1823","cec_top",51,7.60032561928034,"cec_top","hydro","Luterr"
"1824","clay",51,0.730272640287876,"clay","structural","Luterr"
"1825","clc",51,34.8444141145051,"clc","landcover","Luterr"
"1826","CN",51,20.5561882233247,"CN","physchem","Luterr"
"1827","crusting",51,12.5427599810064,"crusting","structural","Luterr"
"1828","dgh",51,24.7930436740443,"dgh","structural","Luterr"
"1829","dimp",51,6.94132377877831,"dimp","structural","Luterr"
"1830","erodi",51,7.00589626975358,"erodi","structural","Luterr"
"1831","parmado",51,9.1963587898761,"parmado","structural","Luterr"
"1832","pd_top",51,16.1459740765393,"pd_top","structural","Luterr"
"1833","pH",51,23.2991056845337,"pH","physchem","Luterr"
"1834","proxi_eau_fast",51,0.345690083540976,"proxi_eau_fast","hydro","Luterr"
"1835","silt",51,16.3031923758239,"silt","structural","Luterr"
"1836","wr",51,7.17354141324759,"wr","hydro","Luterr"
"1837","awc_top",52,34.2290916720263,"awc_top","hydro","Midubi"
"1838","bio_1",52,7.50886126619247,"TMeanY","temperature","Midubi"
"1839","bio_10",52,6.68217138445019,"TMeanWarmQ","temperature","Midubi"
"1840","bio_11",52,23.6977924537736,"TMeanColdQ","temperature","Midubi"
"1841","bio_12",52,1.82645325997059,"PTotY","precipitation","Midubi"
"1842","bio_13",52,11.8454842807101,"PWetM","precipitation","Midubi"
"1843","bio_14",52,7.99464344712247,"PDryM","precipitation","Midubi"
"1844","bio_15",52,46.0051329170592,"PSeason","precipitation","Midubi"
"1845","bio_16",52,14.5628537159434,"PWetQ","precipitation","Midubi"
"1846","bio_17",52,23.3660858562718,"PDryQ","precipitation","Midubi"
"1847","bio_18",52,5.41619717677113,"PWarmQ","precipitation","Midubi"
"1848","bio_19",52,32.689629874958,"PColdQ","precipitation","Midubi"
"1849","bio_2",52,9.38190141170002,"TMeanRngD","temperature","Midubi"
"1850","bio_3",52,4.85344948993825,"TIso","temperature","Midubi"
"1851","bio_4",52,27.4993289174085,"TSeason","temperature","Midubi"
"1852","bio_5",52,5.5654218167533,"TMaxWarmM","temperature","Midubi"
"1853","bio_6",52,22.9964077992799,"TMinColdM","temperature","Midubi"
"1854","bio_7",52,37.4618920022658,"TRngY","temperature","Midubi"
"1855","bio_8",52,5.29469769253272,"TMeanWetQ","temperature","Midubi"
"1856","bio_9",52,15.9212106722444,"TMeanDryQ","temperature","Midubi"
"1857","bs_top",52,4.28138889332808,"bs_top","hydro","Midubi"
"1858","Carbone",52,12.4422566801708,"C","physchem","Midubi"
"1859","cec_top",52,38.4912234758874,"cec_top","hydro","Midubi"
"1860","clay",52,4.87943313182033,"clay","structural","Midubi"
"1861","clc",52,16.725387542396,"clc","landcover","Midubi"
"1862","CN",52,11.8727669788544,"CN","physchem","Midubi"
"1863","crusting",52,31.4089282634966,"crusting","structural","Midubi"
"1864","dgh",52,9.62332215746865,"dgh","structural","Midubi"
"1865","dimp",52,1.74916702488317,"dimp","structural","Midubi"
"1866","erodi",52,22.1081793780065,"erodi","structural","Midubi"
"1867","parmado",52,21.3204008490088,"parmado","structural","Midubi"
"1868","pd_top",52,62.3701643742903,"pd_top","structural","Midubi"
"1869","pH",52,22.5098114371493,"pH","physchem","Midubi"
"1870","proxi_eau_fast",52,1.85144368603862,"proxi_eau_fast","hydro","Midubi"
"1871","silt",52,4.12870772298782,"silt","structural","Midubi"
"1872","wr",52,23.9303014777352,"wr","hydro","Midubi"
"1873","awc_top",53,8.39883118568468,"awc_top","hydro","Miphos"
"1874","bio_1",53,9.44802103812952,"TMeanY","temperature","Miphos"
"1875","bio_10",53,8.18936669456278,"TMeanWarmQ","temperature","Miphos"
"1876","bio_11",53,27.5336358546568,"TMeanColdQ","temperature","Miphos"
"1877","bio_12",53,2.50090185735913,"PTotY","precipitation","Miphos"
"1878","bio_13",53,9.36804154820915,"PWetM","precipitation","Miphos"
"1879","bio_14",53,9.96661648477777,"PDryM","precipitation","Miphos"
"1880","bio_15",53,40.0088855296103,"PSeason","precipitation","Miphos"
"1881","bio_16",53,11.5317108032532,"PWetQ","precipitation","Miphos"
"1882","bio_17",53,23.7838289952459,"PDryQ","precipitation","Miphos"
"1883","bio_18",53,2.28760454945979,"PWarmQ","precipitation","Miphos"
"1884","bio_19",53,23.13366756591,"PColdQ","precipitation","Miphos"
"1885","bio_2",53,6.18022570243411,"TMeanRngD","temperature","Miphos"
"1886","bio_3",53,13.6617988522968,"TIso","temperature","Miphos"
"1887","bio_4",53,28.0841694883774,"TSeason","temperature","Miphos"
"1888","bio_5",53,5.5925376873184,"TMaxWarmM","temperature","Miphos"
"1889","bio_6",53,20.9882294120941,"TMinColdM","temperature","Miphos"
"1890","bio_7",53,29.3650669845521,"TRngY","temperature","Miphos"
"1891","bio_8",53,6.62115055289425,"TMeanWetQ","temperature","Miphos"
"1892","bio_9",53,14.888020102052,"TMeanDryQ","temperature","Miphos"
"1893","bs_top",53,2.31917322255118,"bs_top","hydro","Miphos"
"1894","Carbone",53,8.37030236234059,"C","physchem","Miphos"
"1895","cec_top",53,20.4588706657983,"cec_top","hydro","Miphos"
"1896","clay",53,5.86459922746755,"clay","structural","Miphos"
"1897","clc",53,12.8606791550326,"clc","landcover","Miphos"
"1898","CN",53,11.7404142567304,"CN","physchem","Miphos"
"1899","crusting",53,22.6785228305245,"crusting","structural","Miphos"
"1900","dgh",53,10.5504734495953,"dgh","structural","Miphos"
"1901","dimp",53,0.712683409246965,"dimp","structural","Miphos"
"1902","erodi",53,20.0722006663631,"erodi","structural","Miphos"
"1903","parmado",53,22.1079490785749,"parmado","structural","Miphos"
"1904","pd_top",53,55.0093276999981,"pd_top","structural","Miphos"
"1905","pH",53,4.37001447344926,"pH","physchem","Miphos"
"1906","proxi_eau_fast",53,1.09116148571862,"proxi_eau_fast","hydro","Miphos"
"1907","silt",53,1.85168177555912,"silt","structural","Miphos"
"1908","wr",53,16.9295719450541,"wr","hydro","Miphos"
"1909","awc_top",54,16.6508522748551,"awc_top","hydro","Muminu"
"1910","bio_1",54,7.58234186900081,"TMeanY","temperature","Muminu"
"1911","bio_10",54,3.09309608393814,"TMeanWarmQ","temperature","Muminu"
"1912","bio_11",54,11.4851483492809,"TMeanColdQ","temperature","Muminu"
"1913","bio_12",54,6.76355771266855,"PTotY","precipitation","Muminu"
"1914","bio_13",54,99.361288324215,"PWetM","precipitation","Muminu"
"1915","bio_14",54,32.8835465366114,"PDryM","precipitation","Muminu"
"1916","bio_15",54,54.8846012219135,"PSeason","precipitation","Muminu"
"1917","bio_16",54,20.3936331185419,"PWetQ","precipitation","Muminu"
"1918","bio_17",54,8.12167954243021,"PDryQ","precipitation","Muminu"
"1919","bio_18",54,66.183237656611,"PWarmQ","precipitation","Muminu"
"1920","bio_19",54,55.5423347418336,"PColdQ","precipitation","Muminu"
"1921","bio_2",54,10.4801611920772,"TMeanRngD","temperature","Muminu"
"1922","bio_3",54,8.59503909564344,"TIso","temperature","Muminu"
"1923","bio_4",54,31.8474462474254,"TSeason","temperature","Muminu"
"1924","bio_5",54,24.4190105287242,"TMaxWarmM","temperature","Muminu"
"1925","bio_6",54,28.9372332012118,"TMinColdM","temperature","Muminu"
"1926","bio_7",54,20.64249990782,"TRngY","temperature","Muminu"
"1927","bio_8",54,37.1881907673087,"TMeanWetQ","temperature","Muminu"
"1928","bio_9",54,33.718700991706,"TMeanDryQ","temperature","Muminu"
"1929","bs_top",54,55.108257305827,"bs_top","hydro","Muminu"
"1930","Carbone",54,2.33561054567574,"C","physchem","Muminu"
"1931","cec_top",54,38.3445465483773,"cec_top","hydro","Muminu"
"1932","clay",54,15.5338558954815,"clay","structural","Muminu"
"1933","clc",54,71.703384380897,"clc","landcover","Muminu"
"1934","CN",54,35.4507238158723,"CN","physchem","Muminu"
"1935","crusting",54,21.8938801146299,"crusting","structural","Muminu"
"1936","dgh",54,45.4983483096911,"dgh","structural","Muminu"
"1937","dimp",54,7.42613960126648,"dimp","structural","Muminu"
"1938","erodi",54,9.60975120088551,"erodi","structural","Muminu"
"1939","parmado",54,24.553521252214,"parmado","structural","Muminu"
"1940","pd_top",54,13.0714111588709,"pd_top","structural","Muminu"
"1941","pH",54,62.2960182017041,"pH","physchem","Muminu"
"1942","proxi_eau_fast",54,1.17263668118976,"proxi_eau_fast","hydro","Muminu"
"1943","silt",54,40.494986988625,"silt","structural","Muminu"
"1944","wr",54,28.9436967966962,"wr","hydro","Muminu"
"1945","awc_top",55,11.6747921657355,"awc_top","hydro","Occomp"
"1946","bio_1",55,7.71910185608664,"TMeanY","temperature","Occomp"
"1947","bio_10",55,7.75366665723806,"TMeanWarmQ","temperature","Occomp"
"1948","bio_11",55,23.0884605876716,"TMeanColdQ","temperature","Occomp"
"1949","bio_12",55,2.52530711073236,"PTotY","precipitation","Occomp"
"1950","bio_13",55,12.3014021895725,"PWetM","precipitation","Occomp"
"1951","bio_14",55,7.56428137267267,"PDryM","precipitation","Occomp"
"1952","bio_15",55,53.8832028980988,"PSeason","precipitation","Occomp"
"1953","bio_16",55,18.1762385572304,"PWetQ","precipitation","Occomp"
"1954","bio_17",55,22.9175120626198,"PDryQ","precipitation","Occomp"
"1955","bio_18",55,15.141927614952,"PWarmQ","precipitation","Occomp"
"1956","bio_19",55,42.0222265260414,"PColdQ","precipitation","Occomp"
"1957","bio_2",55,8.92034733441891,"TMeanRngD","temperature","Occomp"
"1958","bio_3",55,26.3314335901185,"TIso","temperature","Occomp"
"1959","bio_4",55,4.54702184499278,"TSeason","temperature","Occomp"
"1960","bio_5",55,5.83852213887767,"TMaxWarmM","temperature","Occomp"
"1961","bio_6",55,16.3275657528486,"TMinColdM","temperature","Occomp"
"1962","bio_7",55,18.7321567686454,"TRngY","temperature","Occomp"
"1963","bio_8",55,3.62514612111809,"TMeanWetQ","temperature","Occomp"
"1964","bio_9",55,18.5866809282144,"TMeanDryQ","temperature","Occomp"
"1965","bs_top",55,9.25574982665243,"bs_top","hydro","Occomp"
"1966","Carbone",55,21.5075431405595,"C","physchem","Occomp"
"1967","cec_top",55,47.9354780795203,"cec_top","hydro","Occomp"
"1968","clay",55,11.3051846718399,"clay","structural","Occomp"
"1969","clc",55,28.0646543049431,"clc","landcover","Occomp"
"1970","CN",55,2.94147011537156,"CN","physchem","Occomp"
"1971","crusting",55,42.4572007775275,"crusting","structural","Occomp"
"1972","dgh",55,8.8476947371936,"dgh","structural","Occomp"
"1973","dimp",55,2.80529709706141,"dimp","structural","Occomp"
"1974","erodi",55,25.2322177553078,"erodi","structural","Occomp"
"1975","parmado",55,33.6697812869171,"parmado","structural","Occomp"
"1976","pd_top",55,87.5552961216501,"pd_top","structural","Occomp"
"1977","pH",55,40.1065077786816,"pH","physchem","Occomp"
"1978","proxi_eau_fast",55,0.721514179851838,"proxi_eau_fast","hydro","Occomp"
"1979","silt",55,4.37391526575648,"silt","structural","Occomp"
"1980","wr",55,25.2466235599082,"wr","hydro","Occomp"
"1981","awc_top",56,3.72755667865276,"awc_top","hydro","Occyan"
"1982","bio_1",56,12.5588333666325,"TMeanY","temperature","Occyan"
"1983","bio_10",56,10.9548399329185,"TMeanWarmQ","temperature","Occyan"
"1984","bio_11",56,5.5121074347198,"TMeanColdQ","temperature","Occyan"
"1985","bio_12",56,2.02824246659875,"PTotY","precipitation","Occyan"
"1986","bio_13",56,8.2860991089046,"PWetM","precipitation","Occyan"
"1987","bio_14",56,23.4160010665655,"PDryM","precipitation","Occyan"
"1988","bio_15",56,6.94040580883622,"PSeason","precipitation","Occyan"
"1989","bio_16",56,5.4498285074532,"PWetQ","precipitation","Occyan"
"1990","bio_17",56,15.8095073486865,"PDryQ","precipitation","Occyan"
"1991","bio_18",56,36.5950615254045,"PWarmQ","precipitation","Occyan"
"1992","bio_19",56,15.5986993679404,"PColdQ","precipitation","Occyan"
"1993","bio_2",56,15.0437980286777,"TMeanRngD","temperature","Occyan"
"1994","bio_3",56,10.7489958640933,"TIso","temperature","Occyan"
"1995","bio_4",56,13.9005698029697,"TSeason","temperature","Occyan"
"1996","bio_5",56,2.48458481937647,"TMaxWarmM","temperature","Occyan"
"1997","bio_6",56,11.0448181390762,"TMinColdM","temperature","Occyan"
"1998","bio_7",56,6.63047174796462,"TRngY","temperature","Occyan"
"1999","bio_8",56,1.81363470777869,"TMeanWetQ","temperature","Occyan"
"2000","bio_9",56,3.3064851769805,"TMeanDryQ","temperature","Occyan"
"2001","bs_top",56,8.08021034955978,"bs_top","hydro","Occyan"
"2002","Carbone",56,3.50245291739702,"C","physchem","Occyan"
"2003","cec_top",56,10.2756086468697,"cec_top","hydro","Occyan"
"2004","clay",56,0.961318046152592,"clay","structural","Occyan"
"2005","clc",56,23.3268109080195,"clc","landcover","Occyan"
"2006","CN",56,6.28316872283816,"CN","physchem","Occyan"
"2007","crusting",56,13.5380991075933,"crusting","structural","Occyan"
"2008","dgh",56,7.22406757906079,"dgh","structural","Occyan"
"2009","dimp",56,3.34719240680337,"dimp","structural","Occyan"
"2010","erodi",56,7.82159072756767,"erodi","structural","Occyan"
"2011","parmado",56,10.696076387018,"parmado","structural","Occyan"
"2012","pd_top",56,5.63464569225907,"pd_top","structural","Occyan"
"2013","pH",56,12.9713522565365,"pH","physchem","Occyan"
"2014","proxi_eau_fast",56,2.02541393786669,"proxi_eau_fast","hydro","Occyan"
"2015","silt",56,6.31007578328252,"silt","structural","Occyan"
"2016","wr",56,8.79079514414072,"wr","hydro","Occyan"
"2017","awc_top",57,51.7956850428857,"awc_top","hydro","OcCyanGr"
"2018","bio_1",57,37.5038944129305,"TMeanY","temperature","OcCyanGr"
"2019","bio_10",57,21.7574014663768,"TMeanWarmQ","temperature","OcCyanGr"
"2020","bio_11",57,28.7512313093831,"TMeanColdQ","temperature","OcCyanGr"
"2021","bio_12",57,14.1612946850283,"PTotY","precipitation","OcCyanGr"
"2022","bio_13",57,91.6548743220711,"PWetM","precipitation","OcCyanGr"
"2023","bio_14",57,26.584205089648,"PDryM","precipitation","OcCyanGr"
"2024","bio_15",57,39.9844176569898,"PSeason","precipitation","OcCyanGr"
"2025","bio_16",57,14.158961496267,"PWetQ","precipitation","OcCyanGr"
"2026","bio_17",57,5.38717846820829,"PDryQ","precipitation","OcCyanGr"
"2027","bio_18",57,87.0213528608915,"PWarmQ","precipitation","OcCyanGr"
"2028","bio_19",57,58.2343642969333,"PColdQ","precipitation","OcCyanGr"
"2029","bio_2",57,43.0740564186436,"TMeanRngD","temperature","OcCyanGr"
"2030","bio_3",57,2.67896482952288,"TIso","temperature","OcCyanGr"
"2031","bio_4",57,16.8701718650718,"TSeason","temperature","OcCyanGr"
"2032","bio_5",57,12.7585407163083,"TMaxWarmM","temperature","OcCyanGr"
"2033","bio_6",57,25.7443299984782,"TMinColdM","temperature","OcCyanGr"
"2034","bio_7",57,69.6494911991918,"TRngY","temperature","OcCyanGr"
"2035","bio_8",57,22.0692006504498,"TMeanWetQ","temperature","OcCyanGr"
"2036","bio_9",57,13.4138192106619,"TMeanDryQ","temperature","OcCyanGr"
"2037","bs_top",57,10.6467326375238,"bs_top","hydro","OcCyanGr"
"2038","Carbone",57,10.5009185659386,"C","physchem","OcCyanGr"
"2039","cec_top",57,38.809057172045,"cec_top","hydro","OcCyanGr"
"2040","clay",57,22.2747630303293,"clay","structural","OcCyanGr"
"2041","clc",57,48.9768491143208,"clc","landcover","OcCyanGr"
"2042","CN",57,30.5151958652221,"CN","physchem","OcCyanGr"
"2043","crusting",57,41.5830332252639,"crusting","structural","OcCyanGr"
"2044","dgh",57,35.6276223624683,"dgh","structural","OcCyanGr"
"2045","dimp",57,7.67410989436467,"dimp","structural","OcCyanGr"
"2046","erodi",57,25.2223235083157,"erodi","structural","OcCyanGr"
"2047","parmado",57,28.7742743054032,"parmado","structural","OcCyanGr"
"2048","pd_top",57,41.5538943551123,"pd_top","structural","OcCyanGr"
"2049","pH",57,37.594685708709,"pH","physchem","OcCyanGr"
"2050","proxi_eau_fast",57,1.98027204422047,"proxi_eau_fast","hydro","OcCyanGr"
"2051","silt",57,58.3155812695211,"silt","structural","OcCyanGr"
"2052","wr",57,33.5395105161812,"wr","hydro","OcCyanGr"
"2053","awc_top",58,8.205467328839,"awc_top","hydro","Oclact"
"2054","bio_1",58,14.6240119245555,"TMeanY","temperature","Oclact"
"2055","bio_10",58,10.4040112689417,"TMeanWarmQ","temperature","Oclact"
"2056","bio_11",58,7.300937297903,"TMeanColdQ","temperature","Oclact"
"2057","bio_12",58,6.46432298626751,"PTotY","precipitation","Oclact"
"2058","bio_13",58,15.5455617138045,"PWetM","precipitation","Oclact"
"2059","bio_14",58,28.2007334864559,"PDryM","precipitation","Oclact"
"2060","bio_15",58,13.6617365343776,"PSeason","precipitation","Oclact"
"2061","bio_16",58,36.4983756972943,"PWetQ","precipitation","Oclact"
"2062","bio_17",58,36.5240507955011,"PDryQ","precipitation","Oclact"
